S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
163,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,790000,-,646,Strata,01 to 05,1223,Sep-21
164,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1550000,-,1249,Strata,01 to 05,1241,Sep-21
165,THE GRANDHILL,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1300000,-,926,Strata,01 to 05,1404,Sep-21
166,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,6362000,-,2045,Strata,26 to 30,3111,Sep-21
167,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2953883,-,1163,Strata,26 to 30,2541,Sep-21
168,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1000000,-,527,Strata,26 to 30,1896,Sep-21
169,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2268000,-,1313,Strata,41 to 45,1727,Sep-21
170,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1438000,-,700,Strata,41 to 45,2055,Sep-21
171,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1720000,-,1389,Strata,01 to 05,1239,Sep-21
172,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,3500000,-,2347,Strata,01 to 05,1492,Sep-21
173,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1276197,-,753,Strata,26 to 30,1694,Sep-21
174,TREASURE PLACE,LORONG SARHAD,Condominium,5,RCR,Freehold,Resale,1,1750000,-,1496,Strata,01 to 05,1170,Sep-21
175,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,2150000,-,1615,Strata,16 to 20,1332,Sep-21
176,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1300888,-,1087,Strata,01 to 05,1197,Sep-21
177,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,3380000,-,2024,Strata,06 to 10,1670,Sep-21
178,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,2280000,-,1862,Strata,16 to 20,1224,Sep-21
179,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1635800,-,700,Strata,11 to 15,2338,Sep-21
180,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3150000,-,1356,Strata,41 to 45,2323,Sep-21
181,MENDON SPRING,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1083000,-,1066,Strata,01 to 05,1016,Sep-21
182,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,970000,-,915,Strata,01 to 05,1060,Sep-21
183,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1680000,-,1184,Strata,31 to 35,1419,Sep-21
184,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1098000,-,969,Strata,11 to 15,1133,Sep-21
185,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,903000,-,441,Strata,41 to 45,2046,Sep-21
186,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4066602,-,1593,Strata,21 to 25,2553,Sep-21
187,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1430000,-,1055,Strata,06 to 10,1356,Sep-21
188,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,5180000,-,1765,Strata,41 to 45,2934,Sep-21
189,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1232000,-,807,Strata,06 to 10,1526,Sep-21
190,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1605000,-,1195,Strata,16 to 20,1343,Sep-21
191,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1295000,-,904,Strata,31 to 35,1432,Sep-21
192,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2450000,-,1313,Strata,21 to 25,1866,Sep-21
193,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,7500000,-,4919,Strata,06 to 10,1525,Sep-21
194,HARVEST MANSIONS,HAVELOCK ROAD,Apartment,3,RCR,99 yrs lease commencing from 1993,Resale,1,1200000,-,947,Strata,06 to 10,1267,Sep-21
195,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,1065000,-,1141,Strata,01 to 05,933,Sep-21
196,CRYSTAL HEIGHTS,PASIR PANJANG HILL,Apartment,5,RCR,Freehold,Resale,1,1330000,-,1055,Strata,01 to 05,1261,Sep-21
197,SEVEN PALMS SENTOSA COVE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,8200000,-,2680,Strata,01 to 05,3059,Sep-21
198,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1580000,-,1184,Strata,16 to 20,1334,Sep-21
199,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,3000000,-,1894,Strata,11 to 15,1584,Sep-21
200,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1150000,-,786,Strata,01 to 05,1464,Sep-21
201,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1249000,-,829,Strata,11 to 15,1507,Sep-21
202,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1168000,-,915,Strata,01 to 05,1277,Sep-21
203,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1680000,-,1184,Strata,21 to 25,1419,Sep-21
204,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1690000,-,1163,Strata,01 to 05,1454,Sep-21
205,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,3950000,-,3681,Strata,21 to 25,1073,Sep-21
206,ALTEZ,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1430000,-,753,Strata,26 to 30,1898,Sep-21
207,WATERFRONT @ FABER,FABER WALK,Apartment,5,OCR,99 yrs lease commencing from 2013,Resale,1,996000,-,721,Strata,01 to 05,1381,Sep-21
208,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2000000,-,883,Strata,31 to 35,2266,Sep-21
209,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,2000000,-,1270,Strata,01 to 05,1575,Sep-21
210,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,2835000,-,1830,Strata,06 to 10,1549,Sep-21
211,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,1700000,-,1033,Strata,41 to 45,1645,Sep-21
212,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,895000,-,495,Strata,21 to 25,1808,Sep-21
213,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2600000,-,2174,Strata,06 to 10,1196,Sep-21
214,SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,1255000,-,581,Strata,16 to 20,2159,Sep-21
215,HARVEST MANSIONS,HAVELOCK ROAD,Apartment,3,RCR,99 yrs lease commencing from 1993,Resale,1,1228000,-,1023,Strata,06 to 10,1201,Sep-21
216,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1100000,-,936,Strata,11 to 15,1175,Sep-21
217,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1530000,-,1163,Strata,16 to 20,1316,Sep-21
218,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1230000,-,786,Strata,21 to 25,1565,Sep-21
219,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,11000000,-,7050,Strata,36 to 40,1560,Sep-21
220,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1900000,-,915,Strata,11 to 15,2077,Sep-21
221,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1640000,-,861,Strata,11 to 15,1904,Sep-21
222,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1410000,-,764,Strata,06 to 10,1845,Sep-21
223,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1700000,-,1012,Strata,36 to 40,1680,Sep-21
224,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,1175000,-,797,Strata,11 to 15,1475,Sep-21
225,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1300000,-,1249,Strata,01 to 05,1041,Sep-21
226,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1918000,-,1313,Strata,21 to 25,1461,Sep-21
227,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2250000,-,1572,Strata,11 to 15,1432,Sep-21
228,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1550000,-,1249,Strata,06 to 10,1241,Sep-21
229,SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,2185000,-,1259,Strata,36 to 40,1735,Sep-21
230,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1780000,-,1313,Strata,16 to 20,1355,Sep-21
231,MARINA BAY SUITES,CENTRAL BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2007,Resale,1,4000000,-,2045,Strata,11 to 15,1956,Sep-21
232,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1600000,-,710,Strata,06 to 10,2252,Sep-21
233,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1880000,-,1206,Strata,26 to 30,1559,Sep-21
234,SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,2080000,-,1259,Strata,36 to 40,1652,Sep-21
235,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2648000,-,1733,Strata,01 to 05,1528,Sep-21
236,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2280000,-,1335,Strata,01 to 05,1708,Sep-21
237,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2680000,-,1647,Strata,01 to 05,1627,Sep-21
238,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,2320000,-,1636,Strata,01 to 05,1418,Sep-21
239,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,3100000,-,2282,Strata,01 to 05,1358,Sep-21
240,LE HILL CONDOMINIUM,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1386000,-,990,Strata,01 to 05,1400,Sep-21
241,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1275000,-,1152,Strata,01 to 05,1107,Sep-21
242,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2200000,-,1582,Strata,01 to 05,1390,Sep-21
243,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,2523000,-,1658,Strata,01 to 05,1522,Sep-21
244,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2150000,-,1249,Strata,01 to 05,1722,Sep-21
245,THE REGENCY AT TIONG BAHRU,CHAY YAN STREET,Condominium,3,RCR,Freehold,Resale,1,1850000,-,926,Strata,06 to 10,1998,Sep-21
246,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,895000,-,474,Strata,26 to 30,1890,Sep-21
247,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,Resale,1,1280000,-,732,Strata,31 to 35,1749,Sep-21
248,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,19350000,-,4489,Strata,51 to 55,4311,Sep-21
249,THE GRANDHILL,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1750000,-,1259,Strata,01 to 05,1390,Sep-21
250,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2100000,-,1044,Strata,21 to 25,2011,Sep-21
251,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1520000,-,915,Strata,31 to 35,1661,Sep-21
252,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,2075000,-,1055,Strata,41 to 45,1967,Sep-21
253,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3582928,-,1755,Strata,41 to 45,2042,Sep-21
254,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1663800,-,710,Strata,11 to 15,2342,Sep-21
255,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2100000,-,1593,Strata,11 to 15,1318,Sep-21
256,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1500000,-,1195,Strata,06 to 10,1255,Sep-21
257,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3924620,-,1755,Strata,46 to 50,2237,Sep-21
258,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1305000,-,1001,Strata,06 to 10,1304,Sep-21
259,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3157910,-,2099,Strata,01 to 05,1504,Sep-21
260,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3083590,-,2142,Strata,01 to 05,1440,Sep-21
261,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,3200000,-,3079,Strata,01 to 05,1039,Sep-21
262,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1030000,-,581,Strata,21 to 25,1772,Sep-21
263,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4388571,-,1582,Strata,21 to 25,2774,Sep-21
264,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1260000,-,657,Strata,36 to 40,1919,Sep-21
265,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1460000,-,861,Strata,41 to 45,1695,Sep-21
266,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,2852170,-,2110,Strata,01 to 05,1352,Sep-21
267,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1650000,-,1292,Strata,01 to 05,1277,Sep-21
268,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,805000,-,872,Strata,01 to 05,923,Sep-21
269,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1050000,-,614,Strata,41 to 45,1711,Sep-21
270,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,852000,-,592,Strata,06 to 10,1439,Sep-21
271,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1223000,-,969,Strata,11 to 15,1262,Sep-21
272,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,745000,-,398,Strata,01 to 05,1871,Sep-21
273,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1605000,-,786,Strata,21 to 25,2043,Sep-21
274,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2981000,-,1744,Strata,06 to 10,1710,Sep-21
275,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3177660,-,2088,Strata,01 to 05,1522,Sep-21
276,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1680000,-,1184,Strata,26 to 30,1419,Sep-21
277,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1888888,-,1270,Strata,06 to 10,1487,Sep-21
278,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,1840000,-,1216,Strata,01 to 05,1513,Sep-21
279,QUEENSWAY TOWER,QUEENSWAY,Apartment,3,RCR,Freehold,Resale,1,1960000,-,1658,Strata,11 to 15,1182,Sep-21
280,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1516000,-,1044,Strata,01 to 05,1452,Sep-21
281,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,680000,-,463,Strata,11 to 15,1469,Sep-21
282,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,634000,-,377,Strata,01 to 05,1683,Sep-21
283,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1400000,-,1163,Strata,11 to 15,1204,Sep-21
284,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2515000,-,1378,Strata,26 to 30,1825,Sep-21
285,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,1145000,-,1281,Strata,01 to 05,894,Aug-21
286,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,1500000,-,710,Strata,51 to 55,2111,Aug-21
287,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1810000,-,1259,Strata,11 to 15,1437,Aug-21
288,MARINA BAY SUITES,CENTRAL BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2007,Resale,1,3980000,-,2067,Strata,31 to 35,1926,Aug-21
289,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1495000,-,797,Strata,31 to 35,1877,Aug-21
290,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1710000,-,1313,Strata,06 to 10,1302,Aug-21
291,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1170000,-,904,Strata,01 to 05,1294,Aug-21
292,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,1700000,-,872,Strata,01 to 05,1950,Aug-21
293,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2950000,-,2325,Strata,01 to 05,1269,Aug-21
294,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,1770000,-,829,Strata,16 to 20,2136,Aug-21
295,DORSETT RESIDENCES,NEW BRIDGE ROAD,Apartment,2,RCR,99 yrs lease commencing from 2009,Resale,1,1540000,-,743,Strata,01 to 05,2073,Aug-21
296,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,2070000,-,1410,Strata,36 to 40,1468,Aug-21
297,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1750000,-,1302,Strata,11 to 15,1344,Aug-21
298,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1628000,-,861,Strata,01 to 05,1891,Aug-21
299,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2285000,-,1410,Strata,21 to 25,1620,Aug-21
300,LIIV RESIDENCES,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1506400,-,1249,Strata,01 to 05,1206,Aug-21
301,WHITEHAVEN,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,930000,-,538,Strata,01 to 05,1728,Aug-21
302,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1100000,-,829,Strata,06 to 10,1327,Aug-21
303,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1250000,-,614,Strata,16 to 20,2037,Aug-21
304,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1000000,-,710,Strata,16 to 20,1408,Aug-21
305,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4404090,-,1582,Strata,26 to 30,2783,Aug-21
306,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1650000,-,861,Strata,06 to 10,1916,Aug-21
307,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,1610000,-,893,Strata,06 to 10,1802,Aug-21
308,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1520000,-,893,Strata,01 to 05,1701,Aug-21
309,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1330000,-,786,Strata,21 to 25,1693,Aug-21
310,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,970000,-,710,Strata,26 to 30,1365,Aug-21
311,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,900000,-,603,Strata,06 to 10,1493,Aug-21
312,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2190000,-,1475,Strata,16 to 20,1485,Aug-21
313,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1070000,-,592,Strata,31 to 35,1807,Aug-21
314,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1499000,-,1055,Strata,11 to 15,1421,Aug-21
315,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1705000,-,861,Strata,21 to 25,1980,Aug-21
316,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1068888,-,936,Strata,11 to 15,1141,Aug-21
317,THE BEACON,CANTONMENT ROAD,Apartment,2,RCR,99 yrs lease commencing from 2004,Resale,1,1450000,-,969,Strata,21 to 25,1497,Aug-21
318,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1770000,-,926,Strata,16 to 20,1912,Aug-21
319,ISLAND VIEW,JALAN MAT JAMBOL,Condominium,5,RCR,Freehold,Resale,1,4280000,-,3498,Strata,01 to 05,1223,Aug-21
320,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,970000,-,1012,Strata,01 to 05,959,Aug-21
321,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1580000,-,1259,Strata,06 to 10,1255,Aug-21
322,INTERNATIONAL PLAZA,ANSON ROAD,Apartment,2,CCR,99 yrs lease commencing from 1970,Resale,1,1180000,-,1033,Strata,36 to 40,1142,Aug-21
323,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,642000,-,398,Strata,01 to 05,1612,Aug-21
324,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2188000,-,883,Strata,46 to 50,2479,Aug-21
325,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1600000,-,1141,Strata,06 to 10,1402,Aug-21
326,SEASCAPE,COVE WAY,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,5300000,-,2680,Strata,01 to 05,1977,Aug-21
327,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,3000000,-,3100,Strata,11 to 15,968,Aug-21
