S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
7744,KELLOCK LODGE,KELLOCK ROAD,Apartment,10,CCR,Freehold,Resale,1,1190000,-,893,Strata,01 to 05,1332,Aug-17
7745,LUTHERAN TOWERS,TAN KIM CHENG ROAD,Apartment,10,CCR,103 yrs lease commencing from 1974,Resale,1,1600000,-,1916,Strata,11 to 15,835,Aug-17
7746,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1725000,-,1206,Strata,06 to 10,1431,Aug-17
7747,TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,Resale,1,1780000,-,1023,Strata,01 to 05,1741,Aug-17
7748,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6500000,-,3746,Strata,11 to 15,1735,Aug-17
7749,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2510000,-,1582,Strata,11 to 15,1586,Aug-17
7750,NASSIM JADE,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,4250000,-,1841,Strata,01 to 05,2309,Jul-17
7751,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,6311760,-,2207,Strata,11 to 15,2860,Jul-17
7752,ELIZABETH TOWER,MOUNT ELIZABETH,Apartment,9,CCR,Freehold,Resale,1,3500000,-,2002,Strata,11 to 15,1748,Jul-17
7753,ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,8730000,-,2885,Strata,16 to 20,3026,Jul-17
7754,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,2500000,-,1701,Strata,11 to 15,1470,Jul-17
7755,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2048000,-,969,Strata,01 to 05,2114,Jul-17
7756,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,4168920,-,1259,Strata,16 to 20,3310,Jul-17
7757,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,1750000,-,1507,Strata,01 to 05,1161,Jul-17
7758,DLV.,DALVEY ROAD,Apartment,10,CCR,Freehold,Resale,1,1180000,-,840,Strata,01 to 05,1405,Jul-17
7759,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1360000,-,1270,Strata,16 to 20,1071,Jul-17
7760,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,1945000,-,635,Strata,16 to 20,3063,Jul-17
7761,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,950000,-,538,Strata,06 to 10,1765,Jul-17
7762,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,4500000,-,2121,Strata,06 to 10,2122,Jul-17
7763,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1300000,-,700,Strata,06 to 10,1858,Jul-17
7764,SUNSHINE PLAZA,PRINSEP LINK,Apartment,7,RCR,99 yrs lease commencing from 1997,Resale,1,1460000,-,1313,Strata,01 to 05,1112,Jul-17
7765,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,868000,-,355,Strata,11 to 15,2444,Jul-17
7766,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,6500000,-,3649,Strata,16 to 20,1781,Jul-17
7767,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,2235000,-,1044,Strata,26 to 30,2141,Jul-17
7768,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,3812000,-,1270,Strata,11 to 15,3001,Jul-17
7769,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,5050000,-,2110,Strata,06 to 10,2394,Jul-17
7770,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1320000,-,893,Strata,31 to 35,1477,Jul-17
7771,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1850000,-,1389,Strata,11 to 15,1332,Jul-17
7772,OLEANAS RESIDENCE,KIM YAM ROAD,Condominium,9,CCR,Freehold,Resale,1,1750000,-,1141,Strata,11 to 15,1534,Jul-17
7773,MARTIN NO 38,MARTIN ROAD,Apartment,9,CCR,Freehold,Resale,1,2544000,-,969,Strata,06 to 10,2626,Jul-17
7774,SUITES AT ORCHARD,HANDY ROAD,Apartment,9,CCR,99 yrs lease commencing from 2007,Resale,1,1512000,-,958,Strata,06 to 10,1578,Jul-17
7775,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5515200,-,2121,Strata,01 to 05,2601,Jul-17
7776,THE TRILLIUM,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,4600000,-,2390,Strata,21 to 25,1925,Jul-17
7777,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,4419600,-,1604,Strata,21 to 25,2756,Jul-17
7778,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1690000,-,549,Strata,31 to 35,3079,Jul-17
7779,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6300000,-,3649,Strata,11 to 15,1727,Jul-17
7780,ONE DEVONSHIRE,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,3380000,-,1496,Strata,31 to 35,2259,Jul-17
7781,EWE BOON REGENT,EWE BOON ROAD,Apartment,10,CCR,Freehold,Resale,1,1400000,-,1033,Strata,01 to 05,1355,Jul-17
7782,PRISTINE HEIGHTS,MERGUI ROAD,Apartment,8,RCR,Freehold,Resale,1,1320000,-,1076,Strata,06 to 10,1226,Jul-17
7783,THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,1380000,-,570,Strata,16 to 20,2419,Jul-17
7784,PARK HOUSE,ORCHARD BOULEVARD,Apartment,10,CCR,Freehold,Resale,1,2800000,-,1572,Strata,06 to 10,1782,Jul-17
7785,PACIFIC MANSION,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,1710000,-,1528,Strata,06 to 10,1119,Jul-17
7786,BOTANIC GARDENS MANSION,TAMAN SERASI,Apartment,10,CCR,Freehold,Resale,1,2457000,-,1755,Strata,01 to 05,1400,Jul-17
7787,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,3969100,-,1399,Strata,26 to 30,2836,Jul-17
7788,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,1900000,-,1324,Strata,06 to 10,1435,Jul-17
7789,PINEWOOD GARDENS,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,2500000,-,1636,Strata,06 to 10,1528,Jul-17
7790,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,Resale,1,2310000,-,1324,Strata,01 to 05,1745,Jul-17
7791,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3360000,-,1679,Strata,21 to 25,2001,Jul-17
7792,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1680000,-,1216,Strata,06 to 10,1381,Jul-17
7793,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,1579000,-,850,Strata,01 to 05,1857,Jul-17
7794,CLYDES RESIDENCE,MERGUI ROAD,Apartment,8,RCR,Freehold,Resale,1,1500800,-,1668,Strata,16 to 20,900,Jul-17
7795,CAIRNHILL PLAZA,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,3998000,-,2852,Strata,31 to 35,1402,Jul-17
7796,RESIDENTIAL APARTMENTS,SING JOO WALK,Apartment,8,RCR,Freehold,Resale,1,525000,-,1499,Strata,01 to 05,350,Jul-17
7797,RESIDENTIAL APARTMENTS,PENHAS ROAD,Apartment,8,RCR,Freehold,Resale,1,1090000,-,1173,Strata,01 to 05,929,Jul-17
7798,PACIFIC MANSION,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,1810000,-,1528,Strata,06 to 10,1184,Jul-17
7799,GRANGE HEIGHTS,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,3400000,-,2713,Strata,11 to 15,1253,Jul-17
7800,THE URBANITE,HERTFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,700000,-,484,Strata,01 to 05,1445,Jul-17
7801,SIGNATURE AT LEWIS,LEWIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1395000,-,980,Strata,01 to 05,1424,Jul-17
7802,THE PATERSON,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,2465000,-,1216,Strata,06 to 10,2027,Jul-17
7803,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,2756700,-,829,Strata,16 to 20,3326,Jul-17
7804,ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,8800000,-,2885,Strata,06 to 10,3051,Jul-17
7805,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,890000,-,560,Strata,11 to 15,1590,Jul-17
7806,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1060000,-,678,Strata,26 to 30,1563,Jul-17
7807,DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,2600000,-,1464,Strata,01 to 05,1776,Jul-17
7808,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,2080000,-,1679,Strata,01 to 05,1239,Jul-17
7809,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,3839200,-,1270,Strata,11 to 15,3023,Jul-17
7810,SPANISH VILLAGE,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,1920000,-,1528,Strata,01 to 05,1256,Jul-17
7811,CASA JERVOIS,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,2200000,-,1593,Strata,01 to 05,1381,Jul-17
7812,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1410000,-,872,Strata,26 to 30,1617,Jul-17
7813,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,3350000,-,1604,Strata,21 to 25,2089,Jul-17
7814,KENTISH LODGE,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1230000,-,1216,Strata,01 to 05,1011,Jul-17
7815,THE PATERSON EDGE,PATERSON ROAD,Apartment,9,CCR,Freehold,Resale,1,2350000,-,990,Strata,01 to 05,2373,Jul-17
7816,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2240000,-,1324,Strata,06 to 10,1692,Jul-17
7817,ROBIN REGALIA,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,1520000,-,861,Strata,01 to 05,1765,Jul-17
7818,KENG LEE COURT,KENG LEE ROAD,Apartment,8,RCR,Freehold,Resale,1,600000,-,474,Strata,01 to 05,1267,Jul-17
7819,PACIFIC MANSION,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,1920000,-,1528,Strata,11 to 15,1256,Jul-17
7820,ZENITH,ZION ROAD,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,1300000,-,775,Strata,06 to 10,1677,Jul-17
7821,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2900000,-,1679,Strata,11 to 15,1727,Jul-17
7822,TOMLINSON HEIGHTS,TOMLINSON ROAD,Condominium,10,CCR,Freehold,Resale,2,15000000,-,5490,Strata,31 to 35,2732,Jul-17
7823,TOMLINSON HEIGHTS,TOMLINSON ROAD,Condominium,10,CCR,Freehold,Resale,2,15000000,-,5490,Strata,31 to 35,2732,Jul-17
7824,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,4363000,-,3175,Strata,31 to 35,1374,Jul-17
7825,ROBERTSON EDGE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,888000,-,474,Strata,01 to 05,1875,Jul-17
7826,8 RODYK,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2850000,-,1658,Strata,01 to 05,1719,Jul-17
7827,TOP TEN,EMERALD HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,2225000,-,1539,Strata,01 to 05,1446,Jul-17
7828,THE PATERSON EDGE,PATERSON ROAD,Apartment,9,CCR,Freehold,Resale,1,2120000,-,1281,Strata,01 to 05,1655,Jul-17
7829,STARLIGHT SUITES,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,3368000,-,1862,Strata,31 to 35,1809,Jul-17
7830,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,8800000,-,4704,Strata,01 to 05,1871,Jul-17
7831,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,11513097,-,6986,Strata,01 to 05,1648,Jul-17
7832,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,2750000,-,1830,Strata,01 to 05,1503,Jul-17
7833,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,5000000,-,2228,Strata,16 to 20,2244,Jul-17
7834,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,3166000,-,1410,Strata,06 to 10,2245,Jul-17
7835,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,3866400,-,1270,Strata,11 to 15,3044,Jul-17
7836,ARDMORE THREE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,6137425,-,1787,Strata,21 to 25,3435,Jul-17
7837,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5744000,-,1981,Strata,11 to 15,2900,Jul-17
7838,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,1300000,-,936,Strata,01 to 05,1388,Jul-17
7839,LUSH ON HOLLAND HILL,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,2230000,-,1507,Strata,06 to 10,1480,Jul-17
7840,LE SOMME,SOMME ROAD,Apartment,8,RCR,Freehold,Resale,1,680000,-,495,Strata,01 to 05,1373,Jul-17
7841,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,2950000,-,1658,Strata,01 to 05,1780,Jul-17
7842,THE IMPERIAL,JALAN RUMBIA,Condominium,9,CCR,Freehold,Resale,1,1912888,-,990,Strata,11 to 15,1932,Jul-17
7843,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,4531000,-,1604,Strata,21 to 25,2825,Jul-17
7844,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,3188000,-,1410,Strata,06 to 10,2261,Jul-17
7845,RIDGEWOOD,MOUNT SINAI DRIVE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,1900000,-,1744,Strata,11 to 15,1090,Jul-17
7846,TYRWHITT 139,TYRWHITT ROAD,Apartment,8,RCR,Freehold,Resale,1,690000,-,495,Strata,01 to 05,1394,Jul-17
7847,LE SOMME,SOMME ROAD,Apartment,8,RCR,Freehold,Resale,1,790000,-,581,Strata,01 to 05,1359,Jul-17
7848,ELIZABETH TOWER,MOUNT ELIZABETH,Apartment,9,CCR,Freehold,Resale,1,4630000,-,3068,Strata,01 to 05,1509,Jul-17
7849,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1810000,-,904,Strata,06 to 10,2002,Jul-17
7850,TANGLIN RESIDENCES,ST. MARTIN'S DRIVE,Condominium,10,CCR,Freehold,Resale,1,2970000,-,1485,Strata,01 to 05,1999,Jul-17
7851,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,5200000,-,2024,Strata,21 to 25,2570,Jul-17
7852,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5671200,-,2088,Strata,06 to 10,2716,Jul-17
7853,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1936200,-,570,Strata,26 to 30,3394,Jul-17
7854,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,6000000,-,2454,Strata,06 to 10,2445,Jul-17
7855,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,3137000,-,1410,Strata,01 to 05,2225,Jul-17
7856,KENTISH COURT,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1170000,-,1335,Strata,01 to 05,877,Jul-17
7857,RESIDENTIAL APARTMENTS,TRURO ROAD,Apartment,8,RCR,Freehold,Resale,1,2800000,-,2513,Land,01 to 05,1114,Jul-17
7858,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1703000,-,947,Strata,01 to 05,1798,Jul-17
7859,CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,1298000,-,657,Strata,06 to 10,1977,Jul-17
7860,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1775000,-,1152,Strata,21 to 25,1541,Jul-17
7861,THE PATERSON EDGE,PATERSON ROAD,Apartment,9,CCR,Freehold,Resale,1,2015000,-,990,Strata,06 to 10,2035,Jul-17
7862,RIVER VALLEY COURT,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,2000000,-,1636,Strata,06 to 10,1222,Jul-17
7863,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1515000,-,872,Strata,01 to 05,1738,Jul-17
7864,VANADIUM,HERTFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,970000,-,732,Strata,01 to 05,1325,Jul-17
7865,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2938000,-,1399,Strata,31 to 35,2100,Jul-17
7866,THE ORANGE GROVE,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,Resale,1,4100000,-,2153,Strata,01 to 05,1904,Jul-17
7867,HOLLAND RESIDENCES,TAMAN WARNA,Condominium,10,CCR,Freehold,Resale,1,3250000,-,2347,Strata,01 to 05,1385,Jul-17
7868,ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,4350000,-,2583,Strata,01 to 05,1684,Jul-17
7869,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,3350000,-,2196,Strata,06 to 10,1526,Jul-17
7870,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,2000000,-,1152,Strata,01 to 05,1736,Jul-17
7871,THREE BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,Resale,1,1415898,-,614,Strata,06 to 10,2308,Jul-17
7872,CAIRNHILL CREST,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3663660,-,2013,Strata,11 to 15,1820,Jul-17
7873,ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,1985940,-,829,Strata,01 to 05,2396,Jul-17
7874,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6230000,-,3746,Strata,11 to 15,1663,Jul-17
7875,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,2000000,-,1830,Strata,01 to 05,1093,Jul-17
7876,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1878000,-,861,Strata,01 to 05,2181,Jul-17
7877,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1380000,-,678,Strata,01 to 05,2035,Jul-17
7878,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5055300,-,1959,Strata,06 to 10,2580,Jul-17
7879,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,Resale,1,1830000,-,1302,Strata,01 to 05,1405,Jul-17
7880,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2150000,-,1593,Strata,01 to 05,1350,Jul-17
7881,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,2500000,-,1528,Strata,06 to 10,1636,Jul-17
7882,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1360000,-,689,Strata,16 to 20,1974,Jul-17
7883,SUNSHINE PLAZA,PRINSEP LINK,Apartment,7,RCR,99 yrs lease commencing from 1997,Resale,1,1405000,-,1109,Strata,06 to 10,1267,Jul-17
7884,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1455000,-,1012,Strata,16 to 20,1438,Jul-17
7885,RIDGEWOOD,MOUNT SINAI DRIVE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,2050000,-,1744,Strata,06 to 10,1176,Jul-17
7886,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1135000,-,990,Strata,21 to 25,1146,Jul-17
7887,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,3757600,-,1270,Strata,11 to 15,2958,Jul-17
7888,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,2088000,-,1507,Strata,26 to 30,1386,Jul-17
7889,WOOLLERTON PARK,WOOLLERTON PARK,Apartment,10,CCR,Freehold,Resale,2,4400000,-,2551,Strata,01 to 05,1725,Jul-17
7890,HOLLAND TOWER,HOLLAND HEIGHTS,Apartment,10,CCR,Freehold,Resale,1,2150000,-,1873,Strata,06 to 10,1148,Jul-17
7891,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,950000,-,506,Strata,06 to 10,1878,Jul-17
7892,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2960000,-,1507,Strata,21 to 25,1964,Jul-17
7893,THE PLAZA,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 1968,Resale,1,745000,-,732,Strata,26 to 30,1018,Jul-17
7894,KENT RESIDENCES,KENT ROAD,Apartment,8,RCR,Freehold,Resale,1,730000,-,506,Strata,01 to 05,1443,Jul-17
7895,TRIBECA,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,1760000,-,1033,Strata,16 to 20,1703,Jul-17
7896,GALLOP GABLES,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,4500000,-,2669,Strata,01 to 05,1686,Jul-17
7897,CITYSCAPE @FARRER PARK,MERGUI ROAD,Condominium,8,RCR,Freehold,Resale,1,1630000,-,1378,Strata,11 to 15,1183,Jul-17
7898,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5846400,-,2067,Strata,01 to 05,2829,Jul-17
7899,ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,6350000,-,3800,Strata,01 to 05,1671,Jul-17
7900,CONDOMINIUM DEVELOPMENT,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1525000,-,1098,Strata,01 to 05,1389,Jul-17
7901,TOMLINSON HEIGHTS,TOMLINSON ROAD,Condominium,10,CCR,Freehold,Resale,1,10600000,-,4047,Strata,16 to 20,2619,Jul-17
7902,SUNSHINE PLAZA,PRINSEP LINK,Apartment,7,RCR,99 yrs lease commencing from 1997,Resale,1,2200000,-,2250,Strata,11 to 15,978,Jul-17
7903,GOLDEN MILE COMPLEX,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 1969,Resale,1,680000,-,926,Strata,11 to 15,735,Jul-17
7904,ZENITH,ZION ROAD,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,998000,-,560,Strata,06 to 10,1783,Jul-17
7905,SHEARES VILLE,HOLT ROAD,Apartment,10,CCR,Freehold,Resale,1,2210000,-,1475,Strata,01 to 05,1499,Jul-17
7906,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2808000,-,1507,Strata,16 to 20,1863,Jul-17
7907,HOLLAND PEAK,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,2380000,-,1819,Strata,B1 to B5,1308,Jul-17
7908,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3180000,-,1679,Strata,16 to 20,1894,Jul-17
7909,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,2080000,-,1464,Strata,06 to 10,1421,Jul-17
7910,THE CLAYMORE,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,8000000,-,3348,Strata,21 to 25,2390,Jul-17
7911,ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,6400000,-,3800,Strata,01 to 05,1684,Jul-17
7912,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1360000,-,678,Strata,01 to 05,2006,Jul-17
7913,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1420000,-,850,Strata,01 to 05,1670,Jul-17
7914,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,2550000,-,1432,Strata,16 to 20,1781,Jul-17
7915,CORONATION SHOPPING PLAZA,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,Resale,1,1820000,-,1927,Strata,01 to 05,945,Jul-17
7916,CHIVERTON,EWE BOON ROAD,Apartment,10,CCR,Freehold,Resale,1,1880000,-,1292,Strata,11 to 15,1455,Jul-17
7917,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,2150000,-,1367,Strata,06 to 10,1573,Jul-17
7918,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,1870000,-,1066,Strata,06 to 10,1755,Jul-17
7919,ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,9300000,-,2885,Strata,21 to 25,3224,Jul-17
7920,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,17000000,-,5533,Strata,21 to 25,3073,Jul-17
7921,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,5220000,-,3434,Strata,06 to 10,1520,Jul-17
