S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
3810,CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1818000,-,1647,Strata,06 to 10,1104,Jun-19
3811,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,768000,-,904,Strata,01 to 05,849,Jun-19
3812,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1375000,-,1055,Strata,06 to 10,1303,Jun-19
3813,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,642000,-,527,Strata,16 to 20,1217,Jun-19
3814,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1165000,-,1292,Strata,06 to 10,902,Jun-19
3815,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,780000,-,915,Strata,06 to 10,853,Jun-19
3816,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1470000,-,1356,Strata,01 to 05,1084,Jun-19
3817,THE BEVERLY,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,3000000,-,3477,Strata,01 to 05,863,Jun-19
3818,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,890000,-,850,Strata,01 to 05,1047,Jun-19
3819,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1580000,-,1485,Strata,01 to 05,1064,Jun-19
3820,HILLVIEW RESIDENCE,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1338888,-,1259,Strata,06 to 10,1063,Jun-19
3821,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1565000,-,1335,Strata,06 to 10,1173,Jun-19
3822,THE BEVERLY,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,2480000,-,1798,Strata,01 to 05,1380,Jun-19
3823,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1720000,-,1389,Strata,06 to 10,1239,Jun-19
3824,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1608000,-,1432,Strata,16 to 20,1123,Jun-19
3825,HIGHGATE,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1720000,-,1485,Strata,01 to 05,1158,Jun-19
3826,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1060000,-,1184,Strata,01 to 05,895,Jun-19
3827,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2070000,-,1399,Strata,01 to 05,1479,Jun-19
3828,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1825000,-,1399,Strata,06 to 10,1304,Jun-19
3829,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1790000,-,1163,Strata,01 to 05,1540,Jun-19
3830,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,998000,-,1173,Strata,01 to 05,851,Jun-19
3831,THOMSON GROVE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1000000,-,1485,Strata,01 to 05,673,Jun-19
3832,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1116000,-,1227,Strata,06 to 10,909,Jun-19
3833,THE AMSTON,HILLVIEW AVENUE,Apartment,23,OCR,999 yrs lease commencing from 1885,Resale,1,1295000,-,1313,Strata,01 to 05,986,Jun-19
3834,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1715000,-,1410,Strata,06 to 10,1216,Jun-19
3835,HILLVIEW PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1480000,-,1432,Strata,06 to 10,1034,Jun-19
3836,SELANTING GREEN,JALAN SELANTING,Apartment,21,RCR,Freehold,Resale,1,1500000,-,1302,Strata,06 to 10,1152,Jun-19
3837,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,717500,-,635,Strata,11 to 15,1130,Jun-19
3838,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,1420000,-,1346,Strata,01 to 05,1055,Jun-19
3839,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1730000,-,926,Strata,01 to 05,1869,Jun-19
3840,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1080000,-,1130,Strata,21 to 25,956,May-19
3841,CENTURY MANSIONS,JALAN REMAJA,Apartment,23,OCR,Freehold,Resale,1,955000,-,1012,Strata,01 to 05,944,May-19
3842,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,668000,-,624,Strata,01 to 05,1070,May-19
3843,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1150000,-,1227,Strata,06 to 10,937,May-19
3844,HILLVIEW 128,HILLVIEW AVENUE,Apartment,23,OCR,999 yrs lease commencing from 1885,Resale,1,990000,-,1055,Strata,01 to 05,939,May-19
3845,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,878000,-,1023,Strata,01 to 05,859,May-19
3846,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,740000,-,624,Strata,06 to 10,1185,May-19
3847,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,868000,-,1119,Strata,11 to 15,775,May-19
3848,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1550000,-,872,Strata,01 to 05,1778,May-19
3849,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1320000,-,1410,Strata,06 to 10,936,May-19
3850,THE HILLSIDE,UPPER BUKIT TIMAH ROAD,Condominium,21,OCR,Freehold,Resale,1,1560000,-,1302,Strata,06 to 10,1198,May-19
3851,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,490000,-,398,Strata,01 to 05,1230,May-19
3852,HILLVISTA,ELIZABETH DRIVE,Condominium,23,OCR,Freehold,Resale,1,1400000,-,1184,Strata,01 to 05,1182,May-19
3853,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1750000,-,990,Strata,06 to 10,1767,May-19
3854,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1560000,-,1356,Strata,01 to 05,1150,May-19
3855,MERAWOODS,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1700000,-,1787,Strata,01 to 05,951,May-19
3856,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,740000,-,1012,Strata,01 to 05,731,May-19
3857,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,828000,-,1023,Strata,26 to 30,810,May-19
3858,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1750000,-,1270,Strata,01 to 05,1378,May-19
3859,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2720000,-,1787,Strata,01 to 05,1522,May-19
3860,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,2210000,-,1894,Strata,06 to 10,1167,May-19
3861,CHESTNUT VILLE,JALAN PAKIS,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1658000,-,1658,Strata,-,1000,May-19
3862,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1530000,-,1335,Strata,11 to 15,1146,May-19
3863,HILLVISTA,ELIZABETH DRIVE,Condominium,23,OCR,Freehold,Resale,1,1450000,-,1163,Strata,06 to 10,1247,May-19
3864,THE BROOKS II,SPRINGSIDE GREEN,Apartment,26,OCR,Freehold,Resale,1,1650000,-,1399,Strata,01 to 05,1179,May-19
3865,THE BLOSSOMVALE,DUNEARN ROAD,Condominium,21,RCR,999 yrs lease commencing from 1884,Resale,1,1450000,-,904,Strata,06 to 10,1604,May-19
3866,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1780000,-,1528,Strata,16 to 20,1165,May-19
3867,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,845000,-,743,Strata,06 to 10,1138,May-19
3868,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1060000,-,1206,Strata,06 to 10,879,May-19
3869,NOTTINGHILL SUITES,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,650000,-,398,Strata,01 to 05,1632,May-19
3870,SOUTHAVEN I,HINDHEDE WALK,Condominium,21,OCR,99 yrs lease commencing from 1994,Resale,1,1300000,-,1313,Strata,01 to 05,990,May-19
3871,LAKESIDE APARTMENTS,YUAN CHING ROAD,Apartment,22,OCR,99 yrs lease commencing from 1977,Resale,1,1180000,-,1518,Strata,01 to 05,777,May-19
3872,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,980000,-,1346,Strata,01 to 05,728,May-19
3873,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1682000,-,2110,Strata,01 to 05,797,May-19
3874,HILLVIEW HEIGHTS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1560000,-,1216,Strata,01 to 05,1283,May-19
3875,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1020000,-,1313,Strata,01 to 05,777,May-19
3876,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,485000,-,398,Strata,01 to 05,1218,May-19
3877,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,920000,-,861,Strata,11 to 15,1068,May-19
3878,FREESIA WOODS,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,2000000,-,1690,Strata,01 to 05,1183,May-19
3879,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1040000,-,1259,Strata,06 to 10,826,May-19
3880,PARK NATURA,BUKIT BATOK EAST AVENUE 6,Condominium,23,RCR,Freehold,Resale,1,2328888,-,2626,Strata,01 to 05,887,May-19
3881,BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,Condominium,21,RCR,Freehold,Resale,1,1650000,-,1432,Strata,01 to 05,1153,May-19
3882,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,880000,-,1173,Strata,06 to 10,750,May-19
3883,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1320000,-,1152,Strata,16 to 20,1146,May-19
3884,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,670000,-,635,Strata,01 to 05,1055,May-19
3885,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1335000,-,1507,Strata,06 to 10,886,May-19
3886,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1770000,-,1507,Strata,01 to 05,1175,May-19
3887,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,955000,-,775,Strata,06 to 10,1232,May-19
3888,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1100000,-,786,Strata,01 to 05,1400,May-19
3889,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,2200000,-,1894,Strata,01 to 05,1161,May-19
3890,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,2100000,-,1894,Strata,01 to 05,1108,May-19
3891,SUNSET LODGE,SUNSET CLOSE,Condominium,21,OCR,Freehold,Resale,1,1070000,-,1023,Strata,-,1046,May-19
3892,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,630000,-,463,Strata,11 to 15,1361,May-19
3893,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,948000,-,1216,Strata,01 to 05,779,May-19
3894,HUME PARK I,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1600000,-,1356,Strata,01 to 05,1180,May-19
3895,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1500000,-,1335,Strata,11 to 15,1124,May-19
3896,IVORY HEIGHTS,JURONG EAST STREET 13,Condominium,22,OCR,100 yrs lease commencing from 1986,Resale,1,1570000,-,1668,Strata,06 to 10,941,May-19
3897,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,924000,-,1163,Strata,21 to 25,795,May-19
3898,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1360000,-,1410,Strata,11 to 15,964,May-19
3899,THE BEVERLY,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,2900000,-,4187,Strata,01 to 05,693,May-19
3900,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,875000,-,1173,Strata,06 to 10,746,May-19
3901,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,480000,-,398,Strata,01 to 05,1205,May-19
3902,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1490000,-,980,Strata,01 to 05,1521,May-19
3903,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,935000,-,1184,Strata,11 to 15,790,May-19
3904,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1068000,-,1216,Strata,01 to 05,878,May-19
3905,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1280000,-,1163,Strata,16 to 20,1101,May-19
3906,JARDIN,DUNEARN ROAD,Condominium,21,RCR,Freehold,Resale,1,2700000,-,1690,Strata,06 to 10,1598,May-19
3907,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2600000,-,1496,Strata,01 to 05,1738,May-19
3908,NICON GARDENS,CHOA CHU KANG ROAD,Condominium,23,OCR,99 yrs lease commencing from 1981,Resale,1,1350000,-,1991,Strata,-,678,May-19
3909,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,745000,-,614,Strata,06 to 10,1214,May-19
3910,THE AMSTON,HILLVIEW AVENUE,Apartment,23,OCR,999 yrs lease commencing from 1885,Resale,1,1330000,-,1313,Strata,01 to 05,1013,May-19
3911,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,990000,-,721,Strata,06 to 10,1373,May-19
3912,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1688000,-,1528,Strata,06 to 10,1104,May-19
3913,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1100000,-,926,Strata,06 to 10,1188,May-19
3914,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1760000,-,1475,Strata,06 to 10,1193,May-19
3915,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,840000,-,947,Strata,06 to 10,887,May-19
3916,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1280000,-,980,Strata,21 to 25,1307,May-19
3917,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1410000,-,1561,Strata,16 to 20,903,May-19
3918,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,775000,-,915,Strata,11 to 15,847,May-19
3919,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,865000,-,947,Strata,01 to 05,913,May-19
3920,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1665000,-,1410,Strata,01 to 05,1181,May-19
3921,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,518000,-,431,Strata,01 to 05,1203,May-19
3922,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1050000,-,1302,Strata,06 to 10,806,May-19
3923,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1370000,-,1033,Strata,06 to 10,1326,May-19
3924,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1125000,-,969,Strata,06 to 10,1161,May-19
3925,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,860000,-,624,Strata,16 to 20,1378,May-19
3926,HILLVIEW HEIGHTS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1960000,-,1668,Strata,06 to 10,1175,May-19
3927,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1170000,-,1259,Strata,06 to 10,929,May-19
3928,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,886000,-,1206,Strata,11 to 15,735,May-19
3929,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1720000,-,1539,Strata,01 to 05,1117,May-19
3930,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1600000,-,1216,Strata,01 to 05,1315,May-19
3931,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1380000,-,1152,Strata,06 to 10,1198,May-19
3932,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,850000,-,969,Strata,01 to 05,877,May-19
3933,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,873888,-,1173,Strata,11 to 15,745,May-19
3934,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1300000,-,1130,Strata,01 to 05,1150,May-19
3935,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,495000,-,398,Strata,01 to 05,1243,May-19
3936,PARK NATURA,BUKIT BATOK EAST AVENUE 6,Condominium,23,RCR,Freehold,Resale,1,1680000,-,1528,Strata,01 to 05,1099,May-19
3937,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,900000,-,495,Strata,31 to 35,1818,May-19
3938,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1550000,-,1216,Strata,01 to 05,1274,May-19
3939,THE BLOSSOMVALE,DUNEARN ROAD,Condominium,21,RCR,999 yrs lease commencing from 1884,Resale,1,2053000,-,1356,Strata,06 to 10,1514,May-19
3940,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,960000,-,710,Strata,01 to 05,1351,May-19
3941,HILLVIEW 128,HILLVIEW AVENUE,Apartment,23,OCR,999 yrs lease commencing from 1885,Resale,1,1120000,-,1044,Strata,06 to 10,1073,May-19
3942,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1255000,-,1475,Strata,01 to 05,851,May-19
3943,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1640000,-,1399,Strata,01 to 05,1172,May-19
3944,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,980000,-,1152,Strata,01 to 05,851,May-19
3945,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1120000,-,1119,Strata,21 to 25,1000,May-19
3946,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1630000,-,1346,Strata,06 to 10,1211,May-19
3947,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1460000,-,1302,Strata,01 to 05,1121,May-19
3948,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,793000,-,1023,Strata,21 to 25,775,May-19
3949,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,528000,-,431,Strata,01 to 05,1226,May-19
3950,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1100000,-,1292,Strata,11 to 15,852,May-19
3951,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,845000,-,1206,Strata,01 to 05,701,May-19
3952,NOTTINGHILL SUITES,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,638000,-,398,Strata,01 to 05,1602,May-19
3953,HILLVISTA,ELIZABETH DRIVE,Condominium,23,OCR,Freehold,Resale,1,1495000,-,1216,Strata,01 to 05,1229,May-19
3954,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,510000,-,431,Strata,01 to 05,1185,May-19
3955,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1030000,-,1259,Strata,01 to 05,818,May-19
3956,THE LINEAR,UPPER BUKIT TIMAH ROAD,Apartment,23,OCR,999 yrs lease commencing from 1876,Resale,1,1700000,-,1755,Strata,06 to 10,969,May-19
3957,SELANTING GREEN,JALAN SELANTING,Apartment,21,RCR,Freehold,Resale,1,1875000,-,1658,Strata,01 to 05,1131,May-19
3958,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,1240000,-,1163,Strata,11 to 15,1067,May-19
3959,BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,Condominium,21,RCR,Freehold,Resale,1,2160000,-,1701,Strata,06 to 10,1270,May-19
3960,NOTTINGHILL SUITES,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,830000,-,527,Strata,01 to 05,1574,May-19
3961,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,818800,-,1023,Strata,21 to 25,801,May-19
3962,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1680000,-,1582,Strata,01 to 05,1062,May-19
3963,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,865000,-,1130,Strata,01 to 05,765,Apr-19
3964,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,853000,-,1119,Strata,11 to 15,762,Apr-19
3965,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,885000,-,732,Strata,16 to 20,1209,Apr-19
3966,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,889000,-,797,Strata,16 to 20,1116,Apr-19
3967,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1200000,-,1195,Strata,06 to 10,1004,Apr-19
3968,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1305000,-,1206,Strata,06 to 10,1082,Apr-19
3969,HILLVIEW HEIGHTS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1280000,-,958,Strata,06 to 10,1336,Apr-19
3970,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,1330000,-,1184,Strata,06 to 10,1123,Apr-19
3971,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1380000,-,1238,Strata,01 to 05,1115,Apr-19
3972,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,852000,-,474,Strata,06 to 10,1799,Apr-19
3973,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,690000,-,764,Strata,01 to 05,903,Apr-19
3974,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2100000,-,1184,Strata,06 to 10,1774,Apr-19
3975,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1080000,-,926,Strata,06 to 10,1167,Apr-19
3976,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1350000,-,926,Strata,01 to 05,1458,Apr-19
3977,THE HILLSIDE,UPPER BUKIT TIMAH ROAD,Condominium,21,OCR,Freehold,Resale,1,1508000,-,1302,Strata,01 to 05,1158,Apr-19
3978,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,1050000,-,710,Strata,11 to 15,1478,Apr-19
3979,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,745000,-,807,Strata,11 to 15,923,Apr-19
3980,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,898000,-,1055,Strata,01 to 05,851,Apr-19
