S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
7427,OASIS GARDEN,JALAN BUNGA RAMPAI,Condominium,19,RCR,Freehold,Resale,1,1590000,-,1227,Strata,11 to 15,1296,Apr-19
7428,BOONVIEW,MARYMOUNT TERRACE,Condominium,20,RCR,Freehold,Resale,1,875000,-,646,Strata,01 to 05,1355,Apr-19
7429,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,760000,-,764,Strata,11 to 15,994,Apr-19
7430,TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,1313,Strata,11 to 15,800,Apr-19
7431,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1270000,-,1130,Strata,01 to 05,1124,Apr-19
7432,COMPASS HEIGHTS,SENGKANG SQUARE,Apartment,19,OCR,99 yrs lease commencing from 2000,Resale,1,948000,-,1066,Strata,06 to 10,890,Apr-19
7433,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1300000,-,1152,Strata,11 to 15,1129,Apr-19
7434,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1390000,-,1206,Strata,11 to 15,1153,Apr-19
7435,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,910000,-,947,Strata,06 to 10,961,Apr-19
7436,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,898800,-,743,Strata,11 to 15,1210,Apr-19
7437,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,908000,-,1421,Strata,01 to 05,639,Apr-19
7438,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1280000,-,1216,Strata,01 to 05,1052,Apr-19
7439,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1140000,-,1195,Strata,01 to 05,954,Apr-19
7440,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,830000,-,786,Strata,06 to 10,1056,Apr-19
7441,COMPASS HEIGHTS,SENGKANG SQUARE,Apartment,19,OCR,99 yrs lease commencing from 2000,Resale,1,1718000,-,2497,Strata,11 to 15,688,Apr-19
7442,CHILTERN PARK,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1991,Resale,1,1520000,-,1593,Strata,01 to 05,954,Apr-19
7443,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,848000,-,818,Strata,06 to 10,1037,Apr-19
7444,PALM GROVE CONDOMINIUM,PALM GROVE AVENUE,Condominium,19,OCR,999 yrs lease commencing from 1878,Resale,1,1620000,-,1389,Strata,01 to 05,1167,Apr-19
7445,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,1430000,-,1324,Strata,16 to 20,1080,Apr-19
7446,EASTWOOD REGENCY,EASTWOOD ROAD,Apartment,16,OCR,Freehold,Resale,1,525000,-,398,Strata,01 to 05,1318,Apr-19
7447,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,980000,-,980,Strata,16 to 20,1000,Apr-19
7448,SUNHAVEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1228800,-,1281,Strata,01 to 05,959,Apr-19
7449,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,900000,-,721,Strata,11 to 15,1248,Apr-19
7450,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1760000,-,1410,Strata,06 to 10,1248,Apr-19
7451,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,1050000,-,1119,Strata,01 to 05,938,Apr-19
7452,BOONVIEW,MARYMOUNT TERRACE,Condominium,20,RCR,Freehold,Resale,1,1900000,-,1518,Strata,06 to 10,1252,Apr-19
7453,THE SCALA,SERANGOON AVENUE 3,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,1360000,-,904,Strata,06 to 10,1504,Apr-19
7454,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1650000,-,1410,Strata,01 to 05,1170,Apr-19
7455,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,930000,-,775,Strata,06 to 10,1200,Apr-19
7456,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,1270000,-,1238,Strata,01 to 05,1026,Apr-19
7457,DAHLIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1300000,-,1507,Strata,01 to 05,863,Apr-19
7458,URBAN VISTA,TANAH MERAH KECHIL LINK,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,1230000,-,893,Strata,01 to 05,1377,Apr-19
7459,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,830000,-,990,Strata,01 to 05,838,Apr-19
7460,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,920000,-,775,Strata,11 to 15,1187,Apr-19
7461,SANDY PALM,JALAN LOYANG BESAR,Condominium,17,OCR,99 yrs lease commencing from 1996,Resale,1,1290000,-,1787,Strata,01 to 05,722,Apr-19
7462,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1180000,-,1163,Strata,06 to 10,1015,Apr-19
7463,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,910000,-,936,Strata,01 to 05,972,Apr-19
7464,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1370000,-,926,Strata,21 to 25,1480,Apr-19
7465,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1760000,-,1313,Strata,21 to 25,1340,Apr-19
7466,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,1160000,-,732,Strata,16 to 20,1585,Apr-19
7467,PIN MANSIONS,LIM AH PIN ROAD,Apartment,19,OCR,Freehold,Resale,1,1420000,-,1249,Strata,01 to 05,1137,Apr-19
7468,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,800000,-,786,Strata,06 to 10,1018,Apr-19
7469,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,890000,-,764,Strata,11 to 15,1165,Apr-19
7470,FAIRMOUNT CONDOMINIUM,EASTWOOD ROAD,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1100000,-,1227,Strata,01 to 05,896,Apr-19
7471,CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1170000,-,1658,Strata,01 to 05,706,Apr-19
7472,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,850000,-,883,Strata,01 to 05,963,Apr-19
7473,ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,645000,-,657,Strata,01 to 05,982,Apr-19
7474,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1050000,-,1292,Strata,01 to 05,813,Apr-19
7475,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,585000,-,581,Strata,01 to 05,1006,Apr-19
7476,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1190000,-,1206,Strata,11 to 15,987,Apr-19
7477,EAST VILLAGE,UPPER CHANGI ROAD,Apartment,16,OCR,Freehold,Resale,1,590000,-,409,Strata,01 to 05,1442,Apr-19
7478,BALLOTA PARK CONDOMINIUM,MARIAM WAY,Condominium,17,OCR,Freehold,Resale,1,1100000,-,1249,Strata,06 to 10,881,Apr-19
7479,PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,510000,-,506,Strata,01 to 05,1008,Apr-19
7480,COUNTRY GRANDEUR,LORONG PUNTONG,Condominium,20,RCR,Freehold,Resale,1,1800000,-,1442,Strata,01 to 05,1248,Apr-19
7481,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1460000,-,1324,Strata,11 to 15,1103,Apr-19
7482,SKY HABITAT,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2011,Resale,1,3592000,-,2551,Strata,36 to 40,1408,Apr-19
7483,THE SCALA,SERANGOON AVENUE 3,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,1219000,-,829,Strata,11 to 15,1471,Apr-19
7484,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,818000,-,786,Strata,06 to 10,1041,Apr-19
7485,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1320000,-,1098,Strata,11 to 15,1202,Apr-19
7486,THE WINDSOR,ONTARIO AVENUE,Condominium,20,RCR,Freehold,Resale,1,1735000,-,1658,Strata,01 to 05,1047,Apr-19
7487,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1210000,-,1346,Strata,06 to 10,899,Apr-19
7488,RESIDENCES @ JANSEN,JANSEN ROAD,Apartment,19,OCR,999 yrs lease commencing from 1876,Resale,1,1138000,-,1216,Strata,01 to 05,936,Apr-19
7489,BAYOU RESIDENCE,UPPER PAYA LEBAR ROAD,Apartment,19,OCR,Freehold,Resale,1,800000,-,786,Strata,01 to 05,1018,Apr-19
7490,CHOON KIM HOUSE,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,1400000,-,1399,Strata,01 to 05,1000,Apr-19
7491,ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,1450000,-,1012,Strata,06 to 10,1433,Apr-19
7492,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1205000,-,1044,Strata,06 to 10,1154,Apr-19
7493,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,752000,-,764,Strata,01 to 05,984,Apr-19
7494,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,1750000,-,1378,Strata,06 to 10,1270,Apr-19
7495,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,838000,-,753,Strata,01 to 05,1112,Apr-19
7496,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1750000,-,1346,Strata,06 to 10,1301,Apr-19
7497,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1780000,-,1141,Strata,06 to 10,1560,Apr-19
7498,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1180000,-,1130,Strata,11 to 15,1044,Apr-19
7499,APOLLO GARDENS,UPPER CHANGI ROAD,Apartment,16,OCR,Freehold,Resale,1,1610000,-,1841,Strata,01 to 05,875,Apr-19
7500,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,725000,-,1076,Strata,01 to 05,674,Apr-19
7501,STADIA,YIO CHU KANG ROAD,Apartment,19,OCR,Freehold,Resale,1,1738000,-,1615,Strata,01 to 05,1076,Apr-19
7502,WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1453000,-,1216,Strata,01 to 05,1195,Apr-19
7503,THE WINDSOR,ONTARIO AVENUE,Condominium,20,RCR,Freehold,Resale,1,1520000,-,1346,Strata,01 to 05,1130,Apr-19
7504,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,898000,-,893,Strata,11 to 15,1005,Apr-19
7505,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1260000,-,1141,Strata,11 to 15,1104,Apr-19
7506,THE TANAMERA,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1990,Resale,1,1288000,-,1518,Strata,06 to 10,849,Apr-19
7507,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1500000,-,1335,Strata,11 to 15,1124,Apr-19
7508,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1320000,-,904,Strata,21 to 25,1460,Apr-19
7509,MARYMOUNT VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,Freehold,Resale,1,1175000,-,883,Strata,01 to 05,1331,Apr-19
7510,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1560000,-,1367,Strata,06 to 10,1141,Apr-19
7511,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1750000,-,2702,Strata,06 to 10,648,Apr-19
7512,SUNGLADE,SERANGOON AVENUE 2,Condominium,19,OCR,99 yrs lease commencing from 2000,Resale,1,1385000,-,1141,Strata,01 to 05,1214,Apr-19
7513,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1258000,-,1141,Strata,16 to 20,1103,Apr-19
7514,PARC VERA,HOUGANG STREET 32,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,930000,-,872,Strata,06 to 10,1067,Apr-19
7515,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,1060000,-,775,Strata,01 to 05,1368,Apr-19
7516,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1371888,-,1033,Strata,01 to 05,1328,Apr-19
7517,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,605000,-,581,Strata,06 to 10,1041,Apr-19
7518,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1240000,-,678,Strata,26 to 30,1829,Apr-19
7519,THE SPRINGBLOOM,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1995,Resale,1,988000,-,1130,Strata,06 to 10,874,Apr-19
7520,CLOVER BY THE PARK,BISHAN STREET 25,Condominium,20,RCR,99 yrs lease commencing from 2007,Resale,1,1615000,-,1249,Strata,11 to 15,1293,Apr-19
7521,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1130000,-,1195,Strata,11 to 15,946,Apr-19
7522,SANCTUARY @ 813,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,941300,-,893,Strata,01 to 05,1054,Apr-19
7523,KENSINGTON PARK CONDOMINIUM,KENSINGTON PARK DRIVE,Condominium,19,OCR,999 yrs lease commencing from 1878,Resale,1,2300000,-,2196,Strata,01 to 05,1047,Apr-19
7524,SKY HABITAT,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2011,Resale,1,1160000,-,710,Strata,11 to 15,1633,Apr-19
7525,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,810000,-,1206,Strata,01 to 05,672,Apr-19
7526,ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,1650000,-,1152,Strata,06 to 10,1433,Apr-19
7527,EASTWOOD CENTRE,EASTWOOD ROAD,Apartment,16,OCR,99 yrs lease commencing from 1995,Resale,1,1530000,-,2928,Strata,01 to 05,523,Apr-19
7528,MODENA,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1365000,-,1485,Strata,06 to 10,919,Apr-19
7529,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1388000,-,1216,Strata,01 to 05,1141,Apr-19
7530,CHERRYHILL,LORONG LEW LIAN,Condominium,19,OCR,Freehold,Resale,1,1720000,-,1744,Strata,01 to 05,986,Apr-19
7531,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,752000,-,936,Strata,01 to 05,803,Apr-19
7532,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,900000,-,958,Strata,01 to 05,939,Apr-19
7533,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1170000,-,1206,Strata,11 to 15,970,Apr-19
7534,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,981888,-,969,Strata,06 to 10,1014,Apr-19
7535,CHILTERN PARK,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1991,Resale,1,1588000,-,1518,Strata,06 to 10,1046,Apr-19
7536,RAFFLESIA CONDOMINIUM,BISHAN STREET 21,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1100000,-,915,Strata,16 to 20,1202,Apr-19
7537,ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1135000,-,1292,Strata,01 to 05,879,Apr-19
7538,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1135000,-,1335,Strata,01 to 05,850,Apr-19
7539,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1100000,-,1173,Strata,01 to 05,938,Apr-19
7540,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,890000,-,732,Strata,06 to 10,1216,Apr-19
7541,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,1300000,-,1647,Strata,16 to 20,789,Apr-19
7542,NOUVELLE PARK,POH HUAT ROAD WEST,Condominium,19,OCR,Freehold,Resale,1,1256000,-,1152,Strata,06 to 10,1091,Apr-19
7543,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1132000,-,1033,Strata,01 to 05,1095,Apr-19
7544,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1150000,-,1087,Strata,11 to 15,1058,Apr-19
7545,BAYWATER,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2001,Resale,1,1388000,-,1292,Strata,06 to 10,1075,Apr-19
7546,WATERFRONT GOLD,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1510000,-,1195,Strata,06 to 10,1264,Apr-19
7547,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1785000,-,1442,Strata,11 to 15,1238,Apr-19
7548,PALM GROVE CONDOMINIUM,PALM GROVE AVENUE,Condominium,19,OCR,999 yrs lease commencing from 1878,Resale,1,1610000,-,1389,Strata,01 to 05,1159,Apr-19
7549,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1020000,-,1227,Strata,06 to 10,831,Apr-19
7550,SPACE @ KOVAN,YIO CHU KANG ROAD,Apartment,19,OCR,Freehold,Resale,1,825000,-,635,Strata,01 to 05,1299,Apr-19
7551,THE WINDSOR,ONTARIO AVENUE,Condominium,20,RCR,Freehold,Resale,1,1600000,-,1399,Strata,01 to 05,1143,Apr-19
7552,TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,818000,-,861,Strata,11 to 15,950,Apr-19
7553,PALMWOODS,UPPER CHANGI ROAD,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,940000,-,1023,Strata,01 to 05,919,Apr-19
7554,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1428000,-,1367,Strata,06 to 10,1045,Apr-19
7555,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,835000,-,1238,Strata,01 to 05,675,Apr-19
7556,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1500000,-,1292,Strata,16 to 20,1161,Apr-19
7557,PALM GROVE CONDOMINIUM,PALM GROVE AVENUE,Condominium,19,OCR,999 yrs lease commencing from 1878,Resale,1,1870000,-,1927,Strata,01 to 05,971,Apr-19
7558,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1350000,-,1163,Strata,06 to 10,1161,Apr-19
7559,PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,880000,-,990,Strata,01 to 05,889,Apr-19
7560,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,875000,-,1335,Strata,06 to 10,656,Apr-19
7561,CLOVER BY THE PARK,BISHAN STREET 25,Condominium,20,RCR,99 yrs lease commencing from 2007,Resale,1,1790000,-,1281,Strata,31 to 35,1397,Apr-19
7562,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1175000,-,1119,Strata,11 to 15,1050,Apr-19
7563,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1160000,-,1184,Strata,11 to 15,980,Apr-19
7564,STRATFORD COURT,BEDOK RIA CRESCENT,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,1010000,-,1227,Strata,01 to 05,823,Apr-19
7565,BOATHOUSE RESIDENCES,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1180000,-,1130,Strata,01 to 05,1044,Apr-19
7566,THE SPRINGBLOOM,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1995,Resale,1,1450000,-,1302,Strata,11 to 15,1113,Apr-19
7567,PARBURY HILL CONDOMINIUM,PARBURY AVENUE,Condominium,16,OCR,Freehold,Resale,1,2300000,-,1776,Strata,01 to 05,1295,Apr-19
7568,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1210000,-,1335,Strata,06 to 10,907,Apr-19
7569,CHANGI GREEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1230000,-,1130,Strata,01 to 05,1088,Apr-19
7570,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1670000,-,1701,Strata,01 to 05,982,Apr-19
7571,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,653000,-,463,Strata,11 to 15,1411,Apr-19
7572,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1050000,-,990,Strata,01 to 05,1060,Apr-19
7573,WATERFRONT WAVES,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1380000,-,1292,Strata,01 to 05,1068,Apr-19
7574,COMPASS HEIGHTS,SENGKANG SQUARE,Apartment,19,OCR,99 yrs lease commencing from 2000,Resale,1,1200000,-,1324,Strata,01 to 05,906,Apr-19
7575,TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,1027000,-,1206,Strata,06 to 10,852,Apr-19
7576,CASAFINA,BEDOK SOUTH AVENUE 1,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1172000,-,1302,Strata,01 to 05,900,Apr-19
7577,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,855000,-,915,Strata,01 to 05,934,Apr-19
7578,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,650000,-,452,Strata,01 to 05,1438,Apr-19
7579,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1280000,-,1130,Strata,06 to 10,1133,Apr-19
7580,CASAFINA,BEDOK SOUTH AVENUE 1,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1180000,-,1270,Strata,01 to 05,929,Apr-19
7581,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1440000,-,1302,Strata,01 to 05,1106,Apr-19
7582,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1670000,-,1442,Strata,06 to 10,1158,Apr-19
7583,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,960000,-,883,Strata,06 to 10,1088,Apr-19
7584,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,670000,-,646,Strata,01 to 05,1037,Apr-19
7585,RIO VISTA,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2001,Resale,1,1050000,-,1249,Strata,11 to 15,841,Mar-19
7586,THE GALE,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1385000,-,1346,Strata,06 to 10,1029,Mar-19
7587,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1400000,-,1055,Strata,01 to 05,1327,Mar-19
7588,FABER GARDEN CONDOMINIUM,ANGKLONG LANE,Condominium,20,RCR,Freehold,Resale,1,2500000,-,2153,Strata,01 to 05,1161,Mar-19
