S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
12548,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,460000,-,344,Strata,16 to 20,1335,Mar-17
12549,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1420000,-,1356,Strata,01 to 05,1047,Mar-17
12550,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2701710,-,1302,Strata,26 to 30,2074,Mar-17
12551,HILLCREST ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1975,Resale,1,1550000,-,1884,Strata,06 to 10,823,Mar-17
12552,AMARYLLIS VILLE,NEWTON ROAD,Condominium,11,CCR,99 yrs lease commencing from 1997,Resale,1,2350000,-,1690,Strata,16 to 20,1391,Mar-17
12553,THE CENTREN,LORONG 27 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1220000,-,1023,Strata,06 to 10,1193,Mar-17
12554,CANBERLIN LODGE,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,808000,-,1152,Strata,06 to 10,702,Mar-17
12555,SUITES @ NEWTON,SURREY ROAD,Apartment,11,CCR,Freehold,Resale,1,918000,-,484,Strata,16 to 20,1895,Mar-17
12556,NEWTON 18,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1060000,-,570,Strata,11 to 15,1858,Mar-17
12557,SUITES@BRADDELL,BRADDELL ROAD,Apartment,13,OCR,Freehold,Resale,1,550000,-,398,Strata,01 to 05,1381,Mar-17
12558,DUNMAN REGENCY,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1800000,-,1604,Strata,01 to 05,1122,Mar-17
12559,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1100883,-,474,Strata,06 to 10,2324,Mar-17
12560,EASTBAY,TAY LIAN TECK ROAD,Apartment,15,OCR,Freehold,Resale,1,1500000,-,1765,Strata,01 to 05,850,Mar-17
12561,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1131616,-,484,Strata,11 to 15,2336,Mar-17
12562,VILLA DES FLORES,WHITLEY ROAD,Condominium,11,CCR,Freehold,Resale,1,1820000,-,1981,Strata,01 to 05,919,Mar-17
12563,PINNACLE 16,SHAN ROAD,Apartment,12,RCR,Freehold,Resale,1,1590000,-,1582,Strata,16 to 20,1005,Mar-17
12564,EURO-ASIA PARK,WOODLEIGH CLOSE,Condominium,13,RCR,Freehold,Resale,1,1912000,-,2131,Strata,01 to 05,897,Mar-17
12565,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1650000,-,1066,Strata,06 to 10,1548,Mar-17
12566,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1260000,-,1647,Strata,21 to 25,765,Mar-17
12567,STARVILLE,LENGKONG TIGA,Condominium,14,OCR,Freehold,Resale,1,1060000,-,1216,Strata,06 to 10,871,Mar-17
12568,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1460000,-,829,Strata,16 to 20,1762,Mar-17
12569,DAISY SUITES,DAISY ROAD,Apartment,13,OCR,Freehold,Resale,1,960000,-,797,Strata,01 to 05,1205,Mar-17
12570,APLETON VIEW,SINARAN DRIVE,Apartment,11,CCR,Freehold,Resale,1,1680000,-,1206,Strata,06 to 10,1394,Mar-17
12571,PARC HAVEN,LORONG LIMAU,Apartment,12,RCR,Freehold,Resale,1,1302000,-,1238,Strata,01 to 05,1052,Mar-17
12572,RESIDENTIAL APARTMENTS,KIM KEAT CLOSE,Apartment,12,RCR,Freehold,Resale,1,1000000,-,1130,Strata,01 to 05,885,Mar-17
12573,JUPITER 18,LORONG 102 CHANGI,Apartment,15,RCR,Freehold,Resale,1,560000,-,420,Strata,01 to 05,1334,Mar-17
12574,THE SUNNY SPRING,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1035000,-,1109,Strata,06 to 10,934,Mar-17
12575,THE ABERDEEN,JALAN TAMAN,Condominium,12,RCR,Freehold,Resale,1,1292888,-,1302,Strata,01 to 05,993,Mar-17
12576,CASA IRRAWADDY,IRRAWADDY ROAD,Apartment,12,RCR,Freehold,Resale,1,1178000,-,1130,Strata,01 to 05,1042,Mar-17
12577,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1566040,-,1593,Strata,01 to 05,983,Mar-17
12578,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1000000,-,850,Strata,01 to 05,1176,Mar-17
12579,KIM KEAT LODGE,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,1120000,-,1259,Strata,01 to 05,889,Mar-17
12580,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,1040000,-,1249,Strata,01 to 05,833,Mar-17
12581,MEDGE,MINBU ROAD,Apartment,11,CCR,Freehold,Resale,1,1120000,-,861,Strata,01 to 05,1301,Mar-17
12582,GLOBAL VILLE,JALAN RAJA UDANG,Apartment,12,RCR,Freehold,Resale,1,900000,-,904,Strata,06 to 10,995,Mar-17
12583,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1035000,-,1130,Strata,01 to 05,916,Mar-17
12584,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1106471,-,474,Strata,11 to 15,2336,Mar-17
12585,PARC MONDRIAN,WOODLEIGH CLOSE,Apartment,13,RCR,Freehold,Resale,1,1430000,-,1206,Strata,06 to 10,1186,Mar-17
12586,WORTHINGTON,BUTTERWORTH LANE,Apartment,15,RCR,Freehold,Resale,1,940000,-,753,Strata,06 to 10,1248,Mar-17
12587,VIVA,SUFFOLK WALK,Condominium,11,CCR,Freehold,Resale,1,3400000,-,1841,Strata,21 to 25,1847,Mar-17
12588,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2476000,-,1281,Strata,16 to 20,1933,Mar-17
12589,THE ARTE,JALAN RAJA UDANG,Condominium,12,RCR,Freehold,Resale,1,1730000,-,1399,Strata,26 to 30,1236,Mar-17
12590,MOULMEIN COURT,MOULMEIN ROAD,Apartment,11,CCR,Freehold,Resale,1,1550000,-,1647,Strata,06 to 10,941,Mar-17
12591,RESIDENTIAL APARTMENTS,BALESTIER ROAD,Apartment,12,RCR,9999 yrs lease commencing from 1961,Resale,1,820000,-,1900,Strata,01 to 05,432,Mar-17
12592,THE TREVOSE,TREVOSE CRESCENT,Condominium,11,CCR,99 yrs lease commencing from 1996,Resale,1,1700000,-,1302,Strata,01 to 05,1305,Mar-17
12593,EASTERN LAGOON,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,1088000,-,893,Strata,11 to 15,1218,Mar-17
12594,SUNNY PALMS,LORONG G TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,1180000,-,1130,Strata,01 to 05,1044,Mar-17
12595,GRAND DUCHESS AT ST PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,1410000,-,1044,Strata,01 to 05,1350,Mar-17
12596,CASUARINA COVE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,1550000,-,1593,Strata,01 to 05,973,Mar-17
12597,KELLETT COURT,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1265000,-,1012,Strata,01 to 05,1250,Mar-17
12598,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1017000,-,893,Strata,16 to 20,1138,Mar-17
12599,LAVERNE'S LOFT,LORONG L TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,550000,-,398,Strata,01 to 05,1381,Mar-17
12600,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1280000,-,1636,Strata,21 to 25,782,Mar-17
12601,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1090000,-,474,Strata,06 to 10,2301,Mar-17
12602,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1205123,-,484,Strata,21 to 25,2488,Mar-17
12603,RIVERSIDE MELODIES,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,1699998,-,1421,Strata,01 to 05,1196,Mar-17
12604,THE CARPMAELINA,CARPMAEL ROAD,Condominium,15,RCR,Freehold,Resale,1,1220000,-,1216,Strata,01 to 05,1003,Mar-17
12605,SKYSUITES17,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,900000,-,614,Strata,06 to 10,1467,Mar-17
12606,SHELFORD REGENCY,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1200000,-,926,Strata,01 to 05,1296,Mar-17
12607,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1400000,-,1346,Strata,01 to 05,1041,Mar-17
12608,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1200000,-,614,Strata,26 to 30,1956,Mar-17
12609,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1451000,-,829,Strata,11 to 15,1751,Mar-17
12610,D'OASIA,LORONG MELAYU,Apartment,14,OCR,Freehold,Resale,1,1080000,-,1098,Strata,01 to 05,984,Mar-17
12611,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1183333,-,484,Strata,16 to 20,2443,Mar-17
12612,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1070000,-,474,Strata,11 to 15,2259,Mar-17
12613,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,2060000,-,1539,Strata,16 to 20,1338,Mar-17
12614,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1430000,-,1755,Strata,01 to 05,815,Mar-17
12615,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,2500000,-,1464,Strata,01 to 05,1708,Mar-17
12616,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1400000,-,1098,Strata,06 to 10,1275,Mar-17
12617,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2120000,-,1776,Strata,11 to 15,1194,Mar-17
12618,EMERALD EAST,TANJONG RHU ROAD,Apartment,15,RCR,Freehold,Resale,1,1180000,-,980,Strata,01 to 05,1205,Mar-17
12619,EVELYN MANSIONS,EVELYN ROAD,Apartment,11,CCR,Freehold,Resale,1,1250000,-,840,Strata,01 to 05,1489,Mar-17
12620,ASTON LODGE,LORONG 8 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,698000,-,807,Strata,06 to 10,865,Mar-17
12621,EAST SIGNATURE,ELLIOT WALK,Apartment,15,OCR,Freehold,Resale,1,1050000,-,850,Strata,01 to 05,1235,Mar-17
12622,THE SILVER FIR,BUTTERWORTH LANE,Apartment,15,RCR,Freehold,Resale,1,1100000,-,1044,Strata,11 to 15,1054,Mar-17
12623,KINGS APARTMENTS,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,910000,-,1141,Strata,01 to 05,798,Mar-17
12624,FERNWOOD TOWERS,FERNWOOD TERRACE,Condominium,15,OCR,Freehold,Resale,1,1400000,-,1195,Strata,06 to 10,1172,Mar-17
12625,AALTO,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,3880000,-,2443,Strata,11 to 15,1588,Mar-17
12626,SERAYA VILLE,SERAYA LANE,Apartment,15,RCR,Freehold,Resale,1,1480000,-,1765,Strata,01 to 05,838,Mar-17
12627,CORALIS,JOO CHIAT ROAD,Condominium,15,RCR,Freehold,Resale,1,688000,-,495,Strata,01 to 05,1389,Mar-17
12628,ASTORIA PARK,LORONG MYDIN,Condominium,14,OCR,99 yrs lease commencing from 1993,Resale,1,1000000,-,1195,Strata,01 to 05,837,Mar-17
12629,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,2480000,-,1464,Strata,01 to 05,1694,Mar-17
12630,PARKSHORE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,1350000,-,1335,Strata,01 to 05,1011,Mar-17
12631,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1550000,-,1216,Strata,11 to 15,1274,Mar-17
12632,LAGUNA PARK,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1300000,-,1615,Strata,01 to 05,805,Mar-17
12633,REGENT RESIDENCES,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,700000,-,409,Strata,11 to 15,1711,Mar-17
12634,LAGUNA PARK,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1370000,-,1615,Strata,16 to 20,849,Mar-17
12635,BUTTERWORTH 8,BUTTERWORTH LANE,Condominium,15,RCR,Freehold,Resale,1,1680000,-,1346,Strata,16 to 20,1249,Mar-17
12636,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,1738800,-,1539,Strata,01 to 05,1130,Mar-17
12637,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1225000,-,958,Strata,11 to 15,1279,Mar-17
12638,THE AMBRA,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1120000,-,1216,Strata,01 to 05,921,Mar-17
12639,TEN @ SUFFOLK,SUFFOLK ROAD,Apartment,11,CCR,Freehold,Resale,1,1600000,-,1184,Strata,11 to 15,1351,Mar-17
12640,BEACON HEIGHTS,MAR THOMA ROAD,Condominium,12,RCR,999 yrs lease commencing from 1882,Resale,1,950000,-,926,Strata,21 to 25,1026,Mar-17
12641,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,4000000,-,3068,Strata,21 to 25,1304,Mar-17
12642,THE MEZZO,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,990000,-,840,Strata,11 to 15,1179,Mar-17
12643,TEMBELING COURT,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1420000,-,1324,Strata,01 to 05,1073,Mar-17
12644,CASA FORTUNA,AH HOOD ROAD,Apartment,12,RCR,Freehold,Resale,1,1100000,-,1044,Strata,16 to 20,1054,Mar-17
12645,MODA,EAST COAST ROAD,Apartment,15,RCR,Freehold,Resale,1,2150000,-,1615,Strata,16 to 20,1332,Mar-17
12646,LAGUNA PARK,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1428800,-,1615,Strata,11 to 15,885,Mar-17
12647,TRELLIS TOWERS,LORONG 1 TOA PAYOH,Condominium,12,RCR,Freehold,Resale,1,1010000,-,710,Strata,06 to 10,1422,Mar-17
12648,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,986700,-,474,Strata,06 to 10,2083,Mar-17
12649,CHANCERY CORNER,CHANCERY LANE,Apartment,11,CCR,Freehold,Resale,1,875000,-,1421,Strata,01 to 05,616,Mar-17
12650,ASTON MANSIONS,LORONG 42 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 1995,Resale,1,920000,-,1195,Strata,06 to 10,770,Mar-17
12651,THE SERENNO,HAIG ROAD,Apartment,15,RCR,Freehold,Resale,1,668000,-,484,Strata,01 to 05,1379,Mar-17
12652,AMARYLLIS VILLE,NEWTON ROAD,Condominium,11,CCR,99 yrs lease commencing from 1997,Resale,1,1750000,-,1238,Strata,16 to 20,1414,Mar-17
12653,LAGUNA PARK,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1330000,-,1453,Strata,21 to 25,915,Mar-17
12654,LEVENUE,LENGKONG EMPAT,Apartment,14,OCR,Freehold,Resale,1,650000,-,463,Strata,06 to 10,1404,Mar-17
12655,CLYDESWOOD,DAISY ROAD,Apartment,13,OCR,Freehold,Resale,1,1005000,-,1152,Strata,01 to 05,873,Mar-17
12656,PALMERA EAST,LORONG MELAYU,Apartment,14,OCR,Freehold,Resale,1,615000,-,431,Strata,01 to 05,1428,Mar-17
12657,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,1675000,-,1195,Strata,06 to 10,1402,Mar-17
12658,SILVERSEA,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2007,Resale,1,2325000,-,1582,Strata,01 to 05,1469,Mar-17
12659,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2200000,-,1593,Strata,01 to 05,1381,Mar-17
12660,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2068000,-,1582,Strata,11 to 15,1307,Mar-17
12661,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,1565000,-,1270,Strata,01 to 05,1232,Mar-17
12662,MANDALAY TOWERS,MANDALAY ROAD,Apartment,11,CCR,Freehold,Resale,1,2300000,-,2508,Strata,01 to 05,917,Mar-17
12663,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,610000,-,409,Strata,06 to 10,1491,Mar-17
12664,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,964000,-,474,Strata,06 to 10,2035,Mar-17
12665,RESIDENCES 88,LORONG MARICAN,Apartment,14,OCR,Freehold,Resale,1,565000,-,431,Strata,01 to 05,1312,Mar-17
12666,LAVERNE'S LOFT,LORONG L TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,590000,-,441,Strata,01 to 05,1337,Mar-17
12667,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1410750,-,829,Strata,11 to 15,1702,Mar-17
12668,KINGSLEY MANSIONS,BOON TECK ROAD,Apartment,12,RCR,Freehold,Resale,1,1350000,-,1356,Strata,06 to 10,995,Mar-17
12669,PEACH GARDEN,PEACH GARDEN,Apartment,15,RCR,Freehold,Resale,1,3110000,-,2766,Strata,06 to 10,1124,Mar-17
12670,THE CHERRYWOOD,LORONG L TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,822000,-,667,Strata,01 to 05,1232,Mar-17
12671,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1976,Resale,1,945000,-,1270,Strata,21 to 25,744,Mar-17
12672,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,948000,-,560,Strata,11 to 15,1694,Mar-17
12673,BLISS LOFT,KIM KEAT CLOSE,Apartment,12,RCR,Freehold,Resale,1,920000,-,829,Strata,11 to 15,1110,Mar-17
12674,TIERRA VUE,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,1340000,-,947,Strata,01 to 05,1415,Mar-17
12675,GUILIN COURT,LORONG 26 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,910000,-,1173,Strata,01 to 05,776,Mar-17
12676,SERENE VIEW MANSIONS,LORONG SELANGAT,Condominium,13,OCR,Freehold,Resale,1,1600000,-,2239,Strata,-,715,Mar-17
12677,RESIDENCES @ EVELYN,EVELYN ROAD,Condominium,11,CCR,Freehold,Resale,1,1788000,-,1109,Strata,11 to 15,1613,Mar-17
12678,THE AMBROSIA,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1340000,-,1141,Strata,01 to 05,1174,Mar-17
12679,THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1730000,-,1399,Strata,06 to 10,1236,Mar-17
12680,THE WATERINA,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1600000,-,1346,Strata,01 to 05,1189,Mar-17
12681,INTERO,LEICESTER ROAD,Apartment,13,RCR,Freehold,Resale,1,1100000,-,1012,Strata,06 to 10,1087,Mar-17
12682,ORCHID APARTMENTS,ENG NEO AVENUE,Apartment,11,CCR,Freehold,Resale,1,1600000,-,1356,Strata,01 to 05,1180,Mar-17
12683,ST FRANCIS COURT,ST. FRANCIS ROAD,Apartment,12,RCR,99 yrs lease commencing from 1992,Resale,1,860000,-,1270,Strata,06 to 10,677,Mar-17
12684,TEMBELING COURT,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1330000,-,1324,Strata,01 to 05,1005,Mar-17
12685,RITZ REGENCY,IPOH LANE,Apartment,15,RCR,Freehold,Resale,1,1415000,-,1270,Strata,11 to 15,1114,Mar-17
12686,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1880000,-,1647,Strata,11 to 15,1142,Mar-17
12687,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1700000,-,1259,Strata,11 to 15,1350,Mar-17
12688,GROSVENOR VIEW,LENGKONG EMPAT,Condominium,14,OCR,Freehold,Resale,1,677000,-,657,Strata,06 to 10,1031,Mar-17
12689,HAWAII TOWER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2520000,-,2239,Strata,01 to 05,1126,Mar-17
12690,SILVERSCAPE,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,540000,-,409,Strata,06 to 10,1320,Mar-17
12691,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1480000,-,872,Strata,06 to 10,1697,Mar-17
12692,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,2200000,-,1410,Strata,06 to 10,1560,Mar-17
12693,THE TREVOSE,TREVOSE CRESCENT,Condominium,11,CCR,99 yrs lease commencing from 1996,Resale,1,1260000,-,969,Strata,01 to 05,1301,Mar-17
12694,WING FONG COURT,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,530000,-,667,Strata,01 to 05,794,Mar-17
12695,BELMONDO VIEW,PEGU ROAD,Apartment,12,RCR,Freehold,Resale,1,1400000,-,1313,Strata,06 to 10,1066,Mar-17
12696,28 SHELFORD,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,1590000,-,1195,Strata,01 to 05,1331,Mar-17
12697,BEACON HEIGHTS,MAR THOMA ROAD,Condominium,12,RCR,999 yrs lease commencing from 1882,Resale,1,1000000,-,1109,Strata,26 to 30,902,Mar-17
12698,ST PATRICK'S LOFT,ST. PATRICK'S ROAD,Apartment,15,OCR,Freehold,Resale,1,1230000,-,1066,Strata,01 to 05,1154,Mar-17
12699,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3900000,-,2626,Strata,11 to 15,1485,Mar-17
12700,PARC HAVEN,LORONG LIMAU,Apartment,12,RCR,Freehold,Resale,1,960000,-,1044,Strata,01 to 05,919,Mar-17
12701,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1480000,-,1464,Strata,16 to 20,1011,Mar-17
12702,POSHGROVE EAST,EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,1570000,-,1238,Strata,01 to 05,1268,Mar-17
12703,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1800000,-,1399,Strata,16 to 20,1286,Mar-17
12704,CALARASI,KIM KEAT LANE,Apartment,12,RCR,Freehold,Resale,1,1220000,-,1184,Strata,11 to 15,1030,Mar-17
12705,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2950000,-,2400,Strata,01 to 05,1229,Mar-17
12706,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,2118000,-,1733,Strata,26 to 30,1222,Mar-17
12707,DUNEARN GARDENS,DUNEARN ROAD,Condominium,11,CCR,Freehold,Resale,1,1835000,-,1249,Strata,06 to 10,1470,Mar-17
12708,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1800000,-,1453,Strata,06 to 10,1239,Mar-17
12709,WATTEN ESTATE CONDOMINIUM,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,2700000,-,2519,Strata,01 to 05,1072,Mar-17
12710,AIRSTREAM,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,610000,-,474,Strata,01 to 05,1288,Feb-17
12711,HERITAGE EAST,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,580000,-,463,Strata,01 to 05,1253,Feb-17
12712,ONE FORT,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1680000,-,1249,Strata,16 to 20,1345,Feb-17
12713,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,720000,-,549,Strata,01 to 05,1312,Feb-17
12714,TRELLIS TOWERS,LORONG 1 TOA PAYOH,Condominium,12,RCR,Freehold,Resale,1,1670000,-,1485,Strata,06 to 10,1124,Feb-17
12715,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1700000,-,1335,Strata,06 to 10,1274,Feb-17
12716,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,670000,-,732,Strata,16 to 20,915,Feb-17
12717,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,4000000,-,2713,Strata,26 to 30,1475,Feb-17
12718,NEWTON ONE,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,3050000,-,1916,Strata,21 to 25,1592,Feb-17
12719,RESIDENCES @ EVELYN,EVELYN ROAD,Condominium,11,CCR,Freehold,Resale,1,1755000,-,1109,Strata,11 to 15,1583,Feb-17
12720,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2850000,-,1819,Strata,06 to 10,1567,Feb-17
12721,RIVIERA 38,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,655000,-,549,Strata,11 to 15,1193,Feb-17
12722,THE ADARA,CHAPEL ROAD,Apartment,15,RCR,Freehold,Resale,1,1068000,-,850,Strata,01 to 05,1256,Feb-17
12723,D' ALMIRA,SOMMERVILLE ROAD,Apartment,13,OCR,Freehold,Resale,1,1270000,-,1227,Strata,01 to 05,1035,Feb-17
12724,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,888000,-,807,Strata,06 to 10,1100,Feb-17
12725,EMERALD EAST,TANJONG RHU ROAD,Apartment,15,RCR,Freehold,Resale,1,1300000,-,1087,Strata,06 to 10,1196,Feb-17
12726,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1451705,-,829,Strata,16 to 20,1752,Feb-17
12727,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,2180000,-,1572,Strata,11 to 15,1387,Feb-17
12728,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1760000,-,936,Strata,31 to 35,1879,Feb-17
